ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13534217,JH352765,07/18/2024 11:46:00 PM,0000X W 79TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA STATION,false,false,0623,006,6,44,04B,1177483,1852629,2024,12/21/2024 03:40:46 PM,41.750940757,-87.625185222,POINT (-87.625185222 41.750940757)
13533546,JH351800,07/18/2024 10:37:00 AM,005XX W 47TH ST,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA BUS,false,false,0925,009,15,61,04B,1173585,1873751,2024,12/21/2024 03:40:46 PM,41.808989041,-87.638844226,POINT (-87.638844226 41.808989041)
13533172,JH351469,07/18/2024 12:36:00 AM,012XX N CLARK ST,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA PLATFORM,true,false,1821,018,2,8,08B,1175314,1908524,2024,12/21/2024 03:40:46 PM,41.904370109,-87.631460067,POINT (-87.631460067 41.904370109)
13528465,JH345815,07/13/2024 11:01:00 PM,001XX W CERMAK RD,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,0914,009,11,34,04B,1175616,1889758,2024,12/21/2024 03:40:46 PM,41.852868298,-87.63091491,POINT (-87.63091491 41.852868298)
13528058,JH345224,07/13/2024 01:02:00 PM,005XX N MICHIGAN AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA BUS,true,false,1834,018,42,8,04B,1177338,1904018,2024,12/21/2024 03:40:46 PM,41.891959752,-87.624162271,POINT (-87.624162271 41.891959752)
13526441,JH343310,07/12/2024 01:50:00 AM,0000X W CTA 95TH ST LN,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA TRAIN,false,false,0634,006,9,49,04B,1177779,1842365,2024,12/21/2024 03:40:46 PM,41.722768379,-87.624410361,POINT (-87.624410361 41.722768379)
13524026,JH340468,07/09/2024 07:45:00 PM,013XX W MORSE AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA TRAIN,false,false,2431,024,49,1,04B,1165794,1946184,2024,12/21/2024 03:40:46 PM,42.007919177,-87.665351128,POINT (-87.665351128 42.007919177)
13522819,JH339069,07/07/2024 10:55:00 PM,059XX S STONY ISLAND AVE,0495,BATTERY,AGGRAVATED OF A SENIOR CITIZEN,CTA BUS STOP,false,false,0235,002,5,41,04B,1187891,1865982,2024,12/21/2024 03:40:46 PM,41.787341133,-87.586620865,POINT (-87.586620865 41.787341133)
13521694,JH337622,07/07/2024 09:12:00 PM,010XX W 79TH ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA BUS,false,false,0612,006,17,71,04B,1170933,1852439,2024,12/21/2024 03:40:46 PM,41.750564801,-87.649193107,POINT (-87.649193107 41.750564801)
13522517,JH338573,07/06/2024 11:30:00 PM,0000X W 79TH ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,CTA PLATFORM,false,false,0623,006,6,44,04B,1177483,1852629,2024,12/21/2024 03:40:46 PM,41.750940757,-87.625185222,POINT (-87.625185222 41.750940757)
