station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday-holiday_rides,monthtotal
40820,Rosemont,1/1/23,2714.4,1693.3,1384,72079
40230,Cumberland,1/1/23,1475.8,746.8,605.8,37613
40750,Harlem-O'Hare,1/1/23,1324.3,583,469.2,32958
41280,Jefferson Park,1/1/23,3329.8,1834.3,1496.3,86240
41330,Montrose-O'Hare,1/1/23,1092.3,605,491.2,28305
40550,Irving Park-O'Hare,1/1/23,1883.2,1095.8,870.3,49153
41240,Addison-O'Hare,1/1/23,1259.7,618.5,472.2,31760
40060,Belmont-O'Hare,1/1/23,2617.3,1560.8,1183,68304
41020,Logan Square,1/1/23,3127.2,1993.8,1442.5,82301
40570,California/Milwaukee,1/1/23,2302.4,1555.3,1089.7,61110
40670,Western/Milwaukee,1/1/23,2407.9,1394.8,1039.5,62381
40590,Damen/Milwaukee,1/1/23,2613.7,2073,1515.5,72273
40320,Division/Milwaukee,1/1/23,2781.5,1751.3,1237.8,72844
41410,Chicago/Milwaukee,1/1/23,1859.3,1007.3,767.3,47679
40490,Grand/Milwaukee,1/1/23,1369,938.8,714.5,36791
40370,Washington/Dearborn,1/1/23,5283.5,2977.3,2330,136843
40790,Monroe/Dearborn,1/1/23,2886.1,851.3,713.5,68294
40070,Jackson/Dearborn,1/1/23,2851.2,1237.5,1019.7,70944
41340,LaSalle,1/1/23,1422.8,620.8,533.2,35561
40430,Clinton-Forest Park,1/1/23,1497.4,623.8,542.8,37198
40350,UIC-Halsted,1/1/23,3279.7,1042.8,738.8,77477
40470,Racine,1/1/23,982.9,448.3,360.3,24595
40810,Medical Center,1/1/23,1360,580.8,472.5,33717
40220,Western-Forest Park,1/1/23,689.6,410.5,332.2,18116
40250,Kedzie-Homan-Forest Park,1/1/23,755.8,497,442.2,20513
40920,Pulaski-Forest Park,1/1/23,787.6,598.3,514.5,22020
40970,Cicero-Forest Park,1/1/23,596.8,373.3,301.2,15833
40010,Austin-Forest Park,1/1/23,672.7,287.8,252.3,16792
40180,Oak Park-Forest Park,1/1/23,580.8,216.8,175,14113
40980,Harlem-Forest Park,1/1/23,372.9,169.5,134.7,9317
40390,Forest Park,1/1/23,1144.2,557.5,445.8,28934
41030,Polk,1/1/23,1833.4,465.5,350,42464
40830,18th,1/1/23,931.6,715.3,490.8,25369
40210,Damen-Cermak,1/1/23,880.2,508,370.3,22739
40740,Western-Cermak,1/1/23,680.8,415.5,317.5,17864
40440,California-Cermak,1/1/23,792.9,442.5,342.5,20475
41040,Kedzie-Cermak,1/1/23,563.5,363,268.3,14896
40780,Central Park,1/1/23,548.9,335.8,264.3,14455
40150,Pulaski-Cermak,1/1/23,612.8,443.8,356.7,16783
40600,Kostner,1/1/23,225.4,124.8,102.5,5847
40420,Cicero-Cermak,1/1/23,636,460.8,369,17414
40580,54th/Cermak,1/1/23,1242.9,680.5,521.2,31949
40020,Harlem-Lake,1/1/23,1512.8,904,695.8,39559
41350,Oak Park-Lake,1/1/23,547.7,294,199.2,13873
40610,Ridgeland,1/1/23,561.7,219.8,180.2,13756
41260,Austin-Lake,1/1/23,860.3,458.5,359.8,22059
40280,Central-Lake,1/1/23,962.9,570.8,498.5,25494
40700,Laramie,1/1/23,531.4,331.8,239.8,13926
40480,Cicero-Lake,1/1/23,530,359,283.5,14267
40030,Pulaski-Lake,1/1/23,656.2,428.8,337.8,17523
41670,Conservatory,1/1/23,453.7,476.8,326.8,13395
41070,Kedzie-Lake,1/1/23,616.1,346,286,16039
41360,California-Lake,1/1/23,565.8,282,239.2,14445
40170,Ashland-Lake,1/1/23,1357,818,573.8,35212
41510,Morgan-Lake,1/1/23,2286.1,1902.5,1368.7,63831
41160,Clinton-Lake,1/1/23,2008.2,932.5,638.3,49732
41690,Cermak-McCormick Place,1/1/23,704,701,462.5,20362
41120,35-Bronzeville-IIT,1/1/23,799.6,508,348,20911
40300,Indiana,1/1/23,284.9,175.3,143,7542
41270,43rd,1/1/23,423.1,242.8,201.2,11063
41080,47th-South Elevated,1/1/23,470.3,289.8,226,12392
40130,51st,1/1/23,418,244,202.7,10970
40510,Garfield-South Elevated,1/1/23,502,311,252,13297
41140,King Drive,1/1/23,205.2,125.3,111.2,5477
40720,East 63rd-Cottage Grove,1/1/23,397.5,252.8,195.5,10531
40940,Halsted/63rd,1/1/23,219.9,138,91.8,5720
40290,Ashland/63rd,1/1/23,413.1,255.5,225.2,11048
41290,Kimball,1/1/23,2172.2,1495,1085.3,58108
41180,Kedzie-Brown,1/1/23,1021,797,579.2,28105
40870,Francisco,1/1/23,773.5,442,294,19776
41010,Rockwell,1/1/23,815.5,507.8,331.8,21148
41480,Western-Brown,1/1/23,1866.8,1340.3,943.8,50227
40090,Damen-Brown,1/1/23,1344.2,793,497,34383
41500,Montrose-Brown,1/1/23,1179.8,789.5,518.5,31044
41460,Irving Park-Brown,1/1/23,1358.4,767.5,506.5,34636
41440,Addison-Brown,1/1/23,1064.7,529.3,364.5,26663
41310,Paulina,1/1/23,1440.7,965,608.8,37767
40360,Southport,1/1/23,1720.6,1359.5,900.3,46972
41210,Wellington,1/1/23,1527,841.5,550.2,38733
40530,Diversey,1/1/23,2721.6,1634,1045.5,69963
40660,Armitage,1/1/23,2283,1387,912,58964
40800,Sedgwick,1/1/23,2082.9,1234,860.3,53839
40710,Chicago/Franklin,1/1/23,3256.6,1825.5,1184.7,82799
40460,Merchandise Mart,1/1/23,3256.2,1173,747.8,77559
40930,Midway Airport,1/1/23,4021.8,1887.5,1778.2,102677
40960,Pulaski-Orange,1/1/23,2663.6,1078.8,854.3,65376
41150,Kedzie-Midway,1/1/23,1953,973,698.7,49098
40310,Western-Orange,1/1/23,2021,996.8,767.8,51035
40120,35th/Archer,1/1/23,1462.7,720,536,36813
41060,Ashland-Orange,1/1/23,951.5,480.3,401.2,24309
41130,Halsted-Orange,1/1/23,1376,588,463,34026
40730,Washington/Wells,1/1/23,3916,574.8,459.8,87294
40040,Quincy/Wells,1/1/23,3530.1,821.3,731.2,81804
40160,LaSalle/Van Buren,1/1/23,1370,342,234.2,31542
40850,Library,1/1/23,2270.6,975.3,772,56216
40680,Adams/Wabash,1/1/23,3625.2,1556.3,1198.7,89546
41700,Washington/Wabash,1/1/23,5166,3132.8,2445.7,135690
40260,State/Lake,1/1/23,5220.3,3732.8,2757.7,141103
40380,Clark/Lake,1/1/23,6802,2811,2357.3,168229
40900,Howard,2/1/23,2662.5,1925,1576.3,67255
41190,Jarvis,2/1/23,795.5,685.8,524.5,20750
40100,Morse,2/1/23,2091.6,1614.8,1281.3,53416
41300,Loyola,2/1/23,2804.1,2614.3,1724,73435
40760,Granville,2/1/23,1993.7,1897,1295,52641
40880,Thorndale,2/1/23,1389,996.8,745.8,34749
41380,Bryn Mawr,2/1/23,1951.2,1503.5,1156.3,49663
40340,Berwyn,2/1/23,0,0,0,0
41200,Argyle,2/1/23,2129.7,2050.8,1473,56688
40770,Lawrence,2/1/23,0,0,0,0
40540,Wilson,2/1/23,4446.6,3346,2449,112111
40080,Sheridan,2/1/23,2201.5,1693,1195.3,55583
41420,Addison-North Main,2/1/23,3175.4,2877.3,2210,83856
41320,Belmont-North Main,2/1/23,5593.5,5115.8,3844.8,147712
41220,Fullerton,2/1/23,7381.3,4888,3638.8,181732
40650,North/Clybourn,2/1/23,2399.5,2227.3,1670.8,63582
40630,Clark/Division,2/1/23,3780.6,3026.3,2291,96881
41450,Chicago/State,2/1/23,5873.6,4862,3662,151568
40330,Grand/State,2/1/23,3712.9,4129.5,3122.8,103266
41660,Lake/State,2/1/23,7514.3,5370.3,3910.5,187409
41090,Monroe/State,2/1/23,3099.7,1623,1152.3,73094
40560,Jackson/State,2/1/23,3563.8,1508.8,1096.8,81698
41490,Harrison,2/1/23,1934.3,1572,1133.3,49506
41400,Roosevelt,2/1/23,5266.7,4265.3,3362.8,135845
41000,Cermak-Chinatown,2/1/23,1857.2,2590.8,2011.8,55553
40190,Sox-35th-Dan Ryan,2/1/23,1532.3,872,694.5,36911
41230,47th-Dan Ryan,2/1/23,1168.1,790,639,29077
41170,Garfield-Dan Ryan,2/1/23,1308,913.8,658.8,32449
40910,63rd-Dan Ryan,2/1/23,1082.9,742.5,713.3,27480
40990,69th,2/1/23,1800.8,1283.5,993.5,45124
40240,79th,2/1/23,2451.1,1735.3,1489.3,61919
41430,87th,2/1/23,1553,1046.8,896,38831
40450,95th/Dan Ryan,2/1/23,4156.9,2578.8,2171.5,102139
41050,Linden,2/1/23,350.3,176.3,148.5,8305
41250,Central-Evanston,2/1/23,402.8,158.3,209,9525
40400,Noyes,2/1/23,508.4,363,225.5,12521
40520,Foster,2/1/23,389.3,362.8,239.3,10193
40050,Davis,2/1/23,1449,1099.5,792.5,36547
40690,Dempster,2/1/23,375.7,347,262.8,9953
40270,Main,2/1/23,494.1,377,291.3,12554
40840,South Boulevard,2/1/23,351.4,196.8,162,8463
40140,Dempster-Skokie,2/1/23,685.2,319,267.8,16051
41680,Oakton-Skokie,2/1/23,458.1,170.3,146.5,10429
40890,O'Hare Airport,2/1/23,5541.1,4447.5,5067.8,148882
40820,Rosemont,2/1/23,2736.2,1658.5,1347,66745
40230,Cumberland,2/1/23,1518.3,702,573,35466
40750,Harlem-O'Hare,2/1/23,1347.1,562.8,484.5,31130
41280,Jefferson Park,2/1/23,3401.6,1842.3,1505.8,81424
41330,Montrose-O'Hare,2/1/23,1137.1,589,464.8,26957
40550,Irving Park-O'Hare,2/1/23,1939.7,1084,864.5,46588
41240,Addison-O'Hare,2/1/23,1311.4,785.3,463,31221
40060,Belmont-O'Hare,2/1/23,2710.3,1202,938.8,62769
41020,Logan Square,2/1/23,3255.3,1508.5,1141,75704
40570,California/Milwaukee,2/1/23,2385.3,1149.8,855.3,55725
40670,Western/Milwaukee,2/1/23,2502.8,1616.5,1144.8,61100
40590,Damen/Milwaukee,2/1/23,2636,2051.5,1472,66814
40320,Division/Milwaukee,2/1/23,2900.1,1709.8,1274.8,69939
41410,Chicago/Milwaukee,2/1/23,1887.9,964.3,752.3,44624
40490,Grand/Milwaukee,2/1/23,1384.6,898.3,675,33984
40370,Washington/Dearborn,2/1/23,5439.2,2921.8,2423.5,130165
40790,Monroe/Dearborn,2/1/23,3091.3,898,721.5,68303
40070,Jackson/Dearborn,2/1/23,3082.2,1268,1009.3,70753
41340,LaSalle,2/1/23,1637.4,691,566.8,37779
40430,Clinton-Forest Park,2/1/23,1506,586.5,521,34550
40350,UIC-Halsted,2/1/23,3974.1,1136,826.3,87330
40470,Racine,2/1/23,1051.9,481.3,404.3,24580
40810,Medical Center,2/1/23,1430.3,561.8,457.5,32683
40220,Western-Forest Park,2/1/23,691.7,407,338.3,16814
40250,Kedzie-Homan-Forest Park,2/1/23,775.8,459,402.8,18963
40920,Pulaski-Forest Park,2/1/23,782.3,618.5,503.8,20134
40970,Cicero-Forest Park,2/1/23,600.1,352.5,302,14619
40010,Austin-Forest Park,2/1/23,676,277.3,242.8,15599
40180,Oak Park-Forest Park,2/1/23,597.3,195.8,165.8,13392
40980,Harlem-Forest Park,2/1/23,392,180.3,143.3,9134
40390,Forest Park,2/1/23,1159.1,492,436.8,26896
41030,Polk,2/1/23,1832.7,486.5,391.3,40164
40830,18th,2/1/23,992.4,803.8,624,25558
40210,Damen-Cermak,2/1/23,940.4,557.3,432,22764
40740,Western-Cermak,2/1/23,688.2,446.8,330.5,16873
40440,California-Cermak,2/1/23,833.4,471.8,373.8,20049
41040,Kedzie-Cermak,2/1/23,585.3,377,292.3,14383
40780,Central Park,2/1/23,590.7,335.3,271.3,14239
40150,Pulaski-Cermak,2/1/23,636,408,363,15804
40600,Kostner,2/1/23,227.3,131,104.5,5487
40420,Cicero-Cermak,2/1/23,654,485.8,402,16631
40580,54th/Cermak,2/1/23,1278.7,720.8,529,30573
40020,Harlem-Lake,2/1/23,1548.8,929,695.8,37475
41350,Oak Park-Lake,2/1/23,590.5,328.3,223.3,14016
40610,Ridgeland,2/1/23,574.9,233.5,194.8,13211
41260,Austin-Lake,2/1/23,876.3,501.5,396.8,21118
40280,Central-Lake,2/1/23,1000.7,626.3,526.3,24624
40700,Laramie,2/1/23,546.2,301.3,251.3,13134
40480,Cicero-Lake,2/1/23,558.5,375,277.5,13780
40030,Pulaski-Lake,2/1/23,707.2,476.5,409,17686
41670,Conservatory,2/1/23,469,505.8,421.3,13087
41070,Kedzie-Lake,2/1/23,674,373,299,16168
41360,California-Lake,2/1/23,580.5,301.5,263,13867
40170,Ashland-Lake,2/1/23,1466.7,859.3,677.8,35482
41510,Morgan-Lake,2/1/23,2291.7,1955.5,1482.3,59585
41160,Clinton-Lake,2/1/23,2074.3,971,754,48385
41690,Cermak-McCormick Place,2/1/23,806.8,771.8,625.5,21725
41120,35-Bronzeville-IIT,2/1/23,855.6,521.3,388.8,20752
40300,Indiana,2/1/23,290.5,165.8,157.3,7102
41270,43rd,2/1/23,431.1,247,221.8,10496
41080,47th-South Elevated,2/1/23,472,307.8,216.8,11538
40130,51st,2/1/23,435.6,267.8,217.3,10652
40510,Garfield-South Elevated,2/1/23,500.2,315.3,262.5,12314
41140,King Drive,2/1/23,217.5,123.8,110.8,5287
40720,East 63rd-Cottage Grove,2/1/23,445.7,288.8,269.5,11147
40940,Halsted/63rd,2/1/23,236.4,141.5,100.5,5695
40290,Ashland/63rd,2/1/23,444.4,274.3,245,10964
41290,Kimball,2/1/23,2241.1,1561.3,1160.3,55707
41180,Kedzie-Brown,2/1/23,1051.3,821.5,664.5,26969
40870,Francisco,2/1/23,773.9,464.5,330.3,18656
41010,Rockwell,2/1/23,815.8,476.8,361.8,19669
41480,Western-Brown,2/1/23,1921.6,1369.5,1086.5,48256
40090,Damen-Brown,2/1/23,1368.3,796.8,566,32816
41500,Montrose-Brown,2/1/23,1204.9,831,600.5,29824
41460,Irving Park-Brown,2/1/23,1379.7,816,545,33037
41440,Addison-Brown,2/1/23,1092.1,550.5,415,25704
41310,Paulina,2/1/23,1436.7,952.3,633.3,35076
40360,Southport,2/1/23,1687.6,1359.8,928.5,42905
41210,Wellington,2/1/23,1552,795.3,582.3,36549
40530,Diversey,2/1/23,2681.8,1601,1128.5,64553
40660,Armitage,2/1/23,2338.2,1361,993.8,56182
40800,Sedgwick,2/1/23,2088.7,1267.8,1007,50873
40710,Chicago/Franklin,2/1/23,3305.7,1842,1419.3,79159
40460,Merchandise Mart,2/1/23,3276.7,1145,814.3,73370
40930,Midway Airport,2/1/23,4232.1,1886.5,1618,98660
40960,Pulaski-Orange,2/1/23,2827.5,1116.8,903.8,64632
41150,Kedzie-Midway,2/1/23,2087,1040,756,48923
40310,Western-Orange,2/1/23,2119.1,1005.5,841.3,49769
40120,35th/Archer,2/1/23,1581.6,730.8,600.3,36955
41060,Ashland-Orange,2/1/23,987.6,520,431,23556
41130,Halsted-Orange,2/1/23,1512,660.3,503.3,34893
40730,Washington/Wells,2/1/23,3904.5,680.5,546,82996
40040,Quincy/Wells,2/1/23,3517.8,886.3,752.8,76912
40160,LaSalle/Van Buren,2/1/23,1435,358.8,258.8,31169
40850,Library,2/1/23,2474.8,1124.8,791,57158
40680,Adams/Wabash,2/1/23,3970.8,1734.5,1310,91593
41700,Washington/Wabash,2/1/23,5362.3,3214.3,2613.3,130556
40260,State/Lake,2/1/23,5508.5,3881.3,3098,138086
40380,Clark/Lake,2/1/23,6872.6,2833.3,2509.3,158821
40900,Howard,3/1/23,2782.6,2041.5,1642.3,78735
41190,Jarvis,3/1/23,838.3,682.5,527.5,24121
40100,Morse,3/1/23,2141.1,1643.5,1256.5,60845
41300,Loyola,3/1/23,2701.9,2396.3,1630.8,78251
40760,Granville,3/1/23,2019,1815.3,1229.5,58616
40880,Thorndale,3/1/23,1448.2,1035.8,770.3,40532
41380,Bryn Mawr,3/1/23,2041.4,1617.8,1144,58000
40340,Berwyn,3/1/23,0,0,0,0
41200,Argyle,3/1/23,2261.1,2094.3,1456.5,66208
40770,Lawrence,3/1/23,0,0,0,0
40540,Wilson,3/1/23,4652.2,3560,2483.5,131175
40080,Sheridan,3/1/23,2239.3,1947,1240.3,64252
41420,Addison-North Main,3/1/23,3753,4452.5,2357.5,113559
41320,Belmont-North Main,3/1/23,5875.5,6200.5,3987,175886
41220,Fullerton,3/1/23,6795.7,5395.3,3391.3,191448
40650,North/Clybourn,3/1/23,2561.2,2444.3,1671,75368
40630,Clark/Division,3/1/23,4011.3,3663,2436.3,116657
41450,Chicago/State,3/1/23,6240.4,5649,3925.8,181828
40330,Grand/State,3/1/23,4600.6,7068.3,3774.3,149184
41660,Lake/State,3/1/23,8349.5,7289.8,4347.8,238589
41090,Monroe/State,3/1/23,3479.7,2246.8,1479.3,94938
40560,Jackson/State,3/1/23,3462.2,1961.5,1579.5,93795
41490,Harrison,3/1/23,1986.4,1958.8,1310.3,58764
41400,Roosevelt,3/1/23,5639.4,5221,3836.8,165938
41000,Cermak-Chinatown,3/1/23,2310.2,2727.8,2132,72574
40190,Sox-35th-Dan Ryan,3/1/23,1617.7,954,698.8,43819
41230,47th-Dan Ryan,3/1/23,1242.9,818.3,661.8,34507
41170,Garfield-Dan Ryan,3/1/23,1388.7,907.3,725.3,38469
40910,63rd-Dan Ryan,3/1/23,1141,761.3,706.5,32114
40990,69th,3/1/23,1856.6,1300.5,991.5,51869
40240,79th,3/1/23,2534.6,1799.5,1535.5,71636
41430,87th,3/1/23,1579.6,1060.8,890,44134
40450,95th/Dan Ryan,3/1/23,4276.7,2555.3,2076.8,116893
41050,Linden,3/1/23,395.7,213.8,154,10571
41250,Central-Evanston,3/1/23,395.6,174,135,10335
40400,Noyes,3/1/23,473.2,369.5,207.8,13192
40520,Foster,3/1/23,375,363.5,188,10832
40050,Davis,3/1/23,1522,1075.8,769.5,42387
40690,Dempster,3/1/23,395.6,354.3,267.5,11585
40270,Main,3/1/23,495.2,376.3,273,13987
40840,South Boulevard,3/1/23,345.8,202.8,163,9416
40140,Dempster-Skokie,3/1/23,731.1,411.8,289.8,19621
41680,Oakton-Skokie,3/1/23,466,197.8,141,12072
40890,O'Hare Airport,3/1/23,6563.8,5662,6021,197699
40820,Rosemont,3/1/23,2863.8,1927.3,1432,79304
40230,Cumberland,3/1/23,1610.3,990,617.8,43469
40750,Harlem-O'Hare,3/1/23,1418.6,804.8,461,37690
41280,Jefferson Park,3/1/23,3566.8,1984.5,1548.3,96167
41330,Montrose-O'Hare,3/1/23,1200.4,629.3,489,32083
40550,Irving Park-O'Hare,3/1/23,2048.1,1074.3,814,54659
41240,Addison-O'Hare,3/1/23,1413.5,613.8,378.3,36478
40060,Belmont-O'Hare,3/1/23,2748.3,767.5,543.8,68455
41020,Logan Square,3/1/23,3347.8,1057.8,747.8,84221
40570,California/Milwaukee,3/1/23,2500.7,910.3,558.8,63391
40670,Western/Milwaukee,3/1/23,2660.7,1793.3,1070.3,72651
40590,Damen/Milwaukee,3/1/23,2831.2,2238,1442.8,79841
40320,Division/Milwaukee,3/1/23,3027.1,1918,1234.5,82234
41410,Chicago/Milwaukee,3/1/23,1966.9,1085,733.5,52513
40490,Grand/Milwaukee,3/1/23,1489.2,962,726.8,41007
40370,Washington/Dearborn,3/1/23,5838.1,3642.8,2490,158808
40790,Monroe/Dearborn,3/1/23,3257.7,1187.8,872.8,83169
40070,Jackson/Dearborn,3/1/23,3092.5,1483,1237.8,82010
41340,LaSalle,3/1/23,1607.8,806.8,640,42767
40430,Clinton-Forest Park,3/1/23,1578.8,719.3,605.3,41610
40350,UIC-Halsted,3/1/23,3265.9,1201.5,780,83042
40470,Racine,3/1/23,1083,598.5,346.3,28689
40810,Medical Center,3/1/23,1497.1,600.5,475.8,38738
40220,Western-Forest Park,3/1/23,715,427.5,329.3,19471
40250,Kedzie-Homan-Forest Park,3/1/23,796.1,473.3,411,21848
40920,Pulaski-Forest Park,3/1/23,805.8,582.5,483,22796
40970,Cicero-Forest Park,3/1/23,608.3,347,281.5,16504
40010,Austin-Forest Park,3/1/23,678.9,319.3,244.8,17870
40180,Oak Park-Forest Park,3/1/23,581.6,238.8,145.8,14915
40980,Harlem-Forest Park,3/1/23,406.7,195.3,141.3,10700
40390,Forest Park,3/1/23,1159.9,570.3,465.3,30819
41030,Polk,3/1/23,1865.3,580.3,401.3,46827
40830,18th,3/1/23,1082.5,860,632.3,30867
40210,Damen-Cermak,3/1/23,1015.6,680,479.3,27995
40740,Western-Cermak,3/1/23,750.9,496.8,345.5,20640
40440,California-Cermak,3/1/23,912.1,535.8,381.3,24646
41040,Kedzie-Cermak,3/1/23,631.7,400.5,312.3,17380
40780,Central Park,3/1/23,610.5,370.3,273.8,16618
40150,Pulaski-Cermak,3/1/23,684.3,458.8,361.5,19019
40600,Kostner,3/1/23,238.2,138,110.3,6472
40420,Cicero-Cermak,3/1/23,680.3,517.5,425.5,19418
40580,54th/Cermak,3/1/23,1359.5,788.8,530,36543
40020,Harlem-Lake,3/1/23,1661.2,1101.5,785,45753
41350,Oak Park-Lake,3/1/23,620.2,414.8,273.3,17017
40610,Ridgeland,3/1/23,578.2,322.5,177.5,15299
41260,Austin-Lake,3/1/23,914.2,529.5,415.3,24806
40280,Central-Lake,3/1/23,1086.5,649.5,538.8,29743
40700,Laramie,3/1/23,593.4,325.3,271.3,16035
40480,Cicero-Lake,3/1/23,605.4,386.8,316.8,16738
40030,Pulaski-Lake,3/1/23,778.8,528,415.8,21688
41670,Conservatory,3/1/23,549,562,485,16815
41070,Kedzie-Lake,3/1/23,719.8,401.8,295.3,19343
41360,California-Lake,3/1/23,637.5,323.8,248.8,16953
40170,Ashland-Lake,3/1/23,1629.6,1068.8,814,45012
41510,Morgan-Lake,3/1/23,2548.5,2293.5,1690,74550
41160,Clinton-Lake,3/1/23,2160.7,1130.3,794,57394
41690,Cermak-McCormick Place,3/1/23,892,693.8,496,25275
41120,35-Bronzeville-IIT,3/1/23,859.3,534.3,406,23525
40300,Indiana,3/1/23,308.6,177.3,145,8387
41270,43rd,3/1/23,467.7,254.5,197,12564
41080,47th-South Elevated,3/1/23,477.6,289.5,229.8,13061
40130,51st,3/1/23,454.7,284.8,215.3,12459
40510,Garfield-South Elevated,3/1/23,560.3,361.3,284,15469
41140,King Drive,3/1/23,205.5,138.8,115.8,5744
40720,East 63rd-Cottage Grove,3/1/23,492.3,357.3,280.8,13876
40940,Halsted/63rd,3/1/23,248,116.5,80.3,6490
40290,Ashland/63rd,3/1/23,469,253.3,212,12647
41290,Kimball,3/1/23,2330.3,1686.3,1220,65223
41180,Kedzie-Brown,3/1/23,1128.3,879.3,681.3,32194
40870,Francisco,3/1/23,830.8,518,336,22525
41010,Rockwell,3/1/23,860.8,538.3,392.3,23521
41480,Western-Brown,3/1/23,1986.4,1509.8,1051,55930
40090,Damen-Brown,3/1/23,1446.1,903,563.8,39127
41500,Montrose-Brown,3/1/23,1254,994.3,704.5,35637
41460,Irving Park-Brown,3/1/23,1437.7,1014.3,595.8,39508
41440,Addison-Brown,3/1/23,1116,682.3,440.8,30161
41310,Paulina,3/1/23,1500.4,1074.3,703.5,41620
40360,Southport,3/1/23,1781.9,1609.3,1012.5,51471
41210,Wellington,3/1/23,1619,1116.3,607,44130
40530,Diversey,3/1/23,2824.7,2141,1224,78427
40660,Armitage,3/1/23,2466.2,1868.3,1036.3,68340
40800,Sedgwick,3/1/23,2207.9,1759.3,1080.8,62141
40710,Chicago/Franklin,3/1/23,3574,2514.3,1429.3,97977
40460,Merchandise Mart,3/1/23,3491.8,2634.3,1009.3,94886
40930,Midway Airport,3/1/23,4564.7,2375.3,1842.3,121858
40960,Pulaski-Orange,3/1/23,2949.8,1233.8,920.8,76463
41150,Kedzie-Midway,3/1/23,2154.2,1106.5,787.8,57124
40310,Western-Orange,3/1/23,2220.7,1147.8,801.8,58875
40120,35th/Archer,3/1/23,1663.5,835.3,657,44229
41060,Ashland-Orange,3/1/23,1059.7,578,426,28390
41130,Halsted-Orange,3/1/23,1500.8,744,551.3,39700
40730,Washington/Wells,3/1/23,4049.3,826.5,567.8,98711
40040,Quincy/Wells,3/1/23,3798.3,1143.8,916,95601
40160,LaSalle/Van Buren,3/1/23,1482,463.3,312.5,37190
40850,Library,3/1/23,2387.8,1320.3,1055.5,64422
40680,Adams/Wabash,3/1/23,3948,2323,1811,107341
41700,Washington/Wabash,3/1/23,5840,4159.8,2866.8,162426
40260,State/Lake,3/1/23,6179.9,5731.3,3582.8,179393
40380,Clark/Lake,3/1/23,7525.7,4992,2791.3,204223
40900,Howard,4/1/23,2890.7,2161.4,1773.8,77489
41190,Jarvis,4/1/23,891.4,771.6,577.2,24571
40100,Morse,4/1/23,2226.4,1708.6,1311.8,59630
41300,Loyola,4/1/23,2858.9,2500,1737.8,78367
40760,Granville,4/1/23,2119.4,1928,1294.4,58499
40880,Thorndale,4/1/23,1522.7,1151,814.6,40282
41380,Bryn Mawr,4/1/23,2166.1,1692.6,1217,57870
40340,Berwyn,4/1/23,0,0,0,0
41200,Argyle,4/1/23,2374.4,2127.8,1486.6,65560
40770,Lawrence,4/1/23,0,0,0,0
40540,Wilson,4/1/23,4785.2,3596,2531.8,126343
40080,Sheridan,4/1/23,2385.1,1839,1265.2,63223
41420,Addison-North Main,4/1/23,5510.2,6942.4,5152.8,170679
41320,Belmont-North Main,4/1/23,6227.6,6064.6,4058.8,175168
41220,Fullerton,4/1/23,8116.7,5534,3707.4,208541
40650,North/Clybourn,4/1/23,2668,2527.2,1812.8,75059
40630,Clark/Division,4/1/23,4227.6,3700.8,2510.6,115609
41450,Chicago/State,4/1/23,6739.4,5991,4166.6,185576
40330,Grand/State,4/1/23,5005.3,5974,4116,150556
41660,Lake/State,4/1/23,8759.6,6829.8,4723,232956
41090,Monroe/State,4/1/23,3665.6,2337,1582,92906
40560,Jackson/State,4/1/23,3982.6,2093.6,1441.4,97327
41490,Harrison,4/1/23,2201.6,1929.4,1306.4,60211
41400,Roosevelt,4/1/23,5990.6,5405.4,3649.8,165088
41000,Cermak-Chinatown,4/1/23,2475.8,3335.4,2322.8,77806
40190,Sox-35th-Dan Ryan,4/1/23,2311.3,2308.4,1135,63442
41230,47th-Dan Ryan,4/1/23,1284.1,885.2,707.4,33645
41170,Garfield-Dan Ryan,4/1/23,1438.6,1056.8,737,37740
40910,63rd-Dan Ryan,4/1/23,1173.2,858.2,762.2,31565
40990,69th,4/1/23,1984.3,1421.4,1085.4,52220
40240,79th,4/1/23,2634.1,1965.6,1570,70359
41430,87th,4/1/23,1530.8,1091.8,853.8,40343
40450,95th/Dan Ryan,4/1/23,4390.7,2777,2233.6,112867
41050,Linden,4/1/23,442.6,293.6,250.8,11574
41250,Central-Evanston,4/1/23,391.5,196.6,152.4,9574
40400,Noyes,4/1/23,519.9,401,241.8,13612
40520,Foster,4/1/23,427.3,400.6,252.8,11812
40050,Davis,4/1/23,1561.7,1154.4,831.4,41163
40690,Dempster,4/1/23,397.8,354.8,273.4,11096
40270,Main,4/1/23,516,382,302,13740
40840,South Boulevard,4/1/23,362.9,202.6,175,9146
40140,Dempster-Skokie,4/1/23,853.9,581,472.6,22346
41680,Oakton-Skokie,4/1/23,497.6,213,162.2,11827
40890,O'Hare Airport,4/1/23,7727.3,5756.8,6208.6,214373
40820,Rosemont,4/1/23,3117.8,2061.4,1582.2,80574
40230,Cumberland,4/1/23,1767.9,925,649.8,43231
40750,Harlem-O'Hare,4/1/23,1509.6,642.2,483,35817
41280,Jefferson Park,4/1/23,3792,2095.6,1563.4,94134
41330,Montrose-O'Hare,4/1/23,1266.9,673.8,478.2,31097
40550,Irving Park-O'Hare,4/1/23,2171,1154.8,837.6,53381
41240,Addison-O'Hare,4/1/23,1514,732.8,462.8,36257
40060,Belmont-O'Hare,4/1/23,2855.8,676.2,479,62891
